Year,Month,Stations,prec,tmax,tmin
2023,Month_9,mapleton no. 2,44.45,27.09,12.24
2024,Month_1,mapleton no. 2,30.99,-3.81,-13.49
2024,Month_10,mapleton no. 2,21.85,23.28,2.11
2024,Month_11,mapleton no. 2,105.41,10.54,-2.64
2024,Month_12,mapleton no. 2,1.52,-0.35,-14.17
2024,Month_2,mapleton no. 2,7.62,9.08,-6.49
2024,Month_3,mapleton no. 2,61.47,11.8,-5.74
2024,Month_4,mapleton no. 2,79.76,17.15,1.78
2024,Month_5,mapleton no. 2,196.6,23.28,7.99
2024,Month_6,mapleton no. 2,72.4,28.94,13.91
2024,Month_7,mapleton no. 2,54.36,28.08,15.23
2024,Month_8,mapleton no. 2,102.11,27.93,14.39
2024,Month_9,mapleton no. 2,4.32,27.64,9.64
