Year,Month,Stations,prec,tmax,tmin
2023,Month_6,osceola-3-wsw,60.71,30.04,15.69
2023,Month_7,osceola-3-wsw,95.26,29.7,17.58
2023,Month_8,osceola-3-wsw,121.17,29.55,17.74
2023,Month_9,osceola-3-wsw,51.82,27.89,12.74
2024,Month_1,osceola-3-wsw,53.85,-2.29,-9.84
2024,Month_10,osceola-3-wsw,71.12,23.26,5.56
2024,Month_11,osceola-3-wsw,83.82,11.26,0.63
2024,Month_12,osceola-3-wsw,0.0,2.71,-9.31
2024,Month_2,osceola-3-wsw,3.3,11.76,-4.54
2024,Month_3,osceola-3-wsw,45.47,13.0,-1.41
2024,Month_4,osceola-3-wsw,89.92,18.39,4.31
2024,Month_5,osceola-3-wsw,186.44,24.2,10.61
2024,Month_6,osceola-3-wsw,90.68,29.92,18.01
2024,Month_7,osceola-3-wsw,62.74,29.81,18.33
2024,Month_8,osceola-3-wsw,108.21,29.15,17.17
2024,Month_9,osceola-3-wsw,41.66,27.69,12.24
