Year,Month,Stations,prec,tmax,tmin
2015,Month_1,iowadroughtregion1,11.68,-0.59,-12.15
2015,Month_10,iowadroughtregion1,37.85,19.09,4.33
2015,Month_11,iowadroughtregion1,108.2,10.15,-1.72
2015,Month_12,iowadroughtregion1,79.76,2.13,-6.13
2015,Month_2,iowadroughtregion1,19.05,-3.17,-15.81
2015,Month_3,iowadroughtregion1,12.45,11.56,-5.72
2015,Month_4,iowadroughtregion1,64.26,17.74,2.5
2015,Month_5,iowadroughtregion1,108.46,20.91,8.51
2015,Month_6,iowadroughtregion1,97.03,27.17,14.81
2015,Month_7,iowadroughtregion1,148.59,28.66,15.91
2015,Month_8,iowadroughtregion1,175.77,26.72,14.23
2015,Month_9,iowadroughtregion1,90.17,26.3,13.19
2016,Month_1,iowadroughtregion1,13.21,-3.26,-12.94
2016,Month_10,iowadroughtregion1,53.59,18.55,4.3
2016,Month_11,iowadroughtregion1,46.99,13.11,-0.69
2016,Month_12,iowadroughtregion1,33.53,-0.72,-11.85
2016,Month_2,iowadroughtregion1,32.0,1.8,-7.3
2016,Month_3,iowadroughtregion1,55.12,11.52,-1.65
2016,Month_4,iowadroughtregion1,124.71,15.85,2.94
2016,Month_5,iowadroughtregion1,147.57,21.92,8.67
2016,Month_6,iowadroughtregion1,77.98,30.04,16.24
2016,Month_7,iowadroughtregion1,74.17,29.23,16.52
2016,Month_8,iowadroughtregion1,93.47,28.5,15.7
2016,Month_9,iowadroughtregion1,151.89,25.48,11.76
2017,Month_1,iowadroughtregion1,28.45,-1.18,-10.07
2017,Month_10,iowadroughtregion1,129.79,17.28,3.58
2017,Month_11,iowadroughtregion1,2.54,8.37,-5.15
2017,Month_12,iowadroughtregion1,10.16,1.16,-10.63
2017,Month_2,iowadroughtregion1,19.81,5.68,-6.5
2017,Month_3,iowadroughtregion1,42.67,7.69,-3.82
2017,Month_4,iowadroughtregion1,59.69,15.76,2.98
2017,Month_5,iowadroughtregion1,132.33,20.97,7.62
2017,Month_6,iowadroughtregion1,62.74,29.33,14.37
2017,Month_7,iowadroughtregion1,42.42,31.0,17.15
2017,Month_8,iowadroughtregion1,169.42,26.15,13.49
2017,Month_9,iowadroughtregion1,76.96,25.54,11.17
2018,Month_1,iowadroughtregion1,24.64,-2.91,-14.46
2018,Month_10,iowadroughtregion1,69.34,14.09,1.11
2018,Month_11,iowadroughtregion1,28.7,3.98,-7.46
2018,Month_12,iowadroughtregion1,55.37,1.02,-8.48
2018,Month_2,iowadroughtregion1,23.88,-3.33,-15.3
2018,Month_3,iowadroughtregion1,65.28,6.02,-3.55
2018,Month_4,iowadroughtregion1,49.28,9.04,-3.39
2018,Month_5,iowadroughtregion1,112.01,25.52,11.77
2018,Month_6,iowadroughtregion1,236.73,28.91,17.19
2018,Month_7,iowadroughtregion1,88.65,29.14,16.43
2018,Month_8,iowadroughtregion1,146.05,27.76,15.02
2018,Month_9,iowadroughtregion1,184.15,24.23,12.22
2019,Month_1,iowadroughtregion1,3.05,-2.46,-13.05
2019,Month_10,iowadroughtregion1,117.86,13.24,1.31
2019,Month_11,iowadroughtregion1,42.67,4.98,-5.65
2019,Month_12,iowadroughtregion1,40.64,0.98,-8.87
2019,Month_2,iowadroughtregion1,35.56,-6.31,-17.1
2019,Month_3,iowadroughtregion1,80.77,3.64,-7.24
2019,Month_4,iowadroughtregion1,107.44,14.78,1.74
2019,Month_5,iowadroughtregion1,185.42,18.01,7.19
2019,Month_6,iowadroughtregion1,80.26,26.96,14.63
2019,Month_7,iowadroughtregion1,122.94,29.05,17.87
2019,Month_8,iowadroughtregion1,61.98,26.56,14.95
2019,Month_9,iowadroughtregion1,110.74,25.24,13.72
